"Signatura";"Cod. Estado";"Estado";"Cod. Categoria";"Categoría";"Nombre";"Cod. Provincia";"Provincia";"Cod. Municipio";"Municipio";"Comarca";"CP";"Dirección";"Cod. Tipo Via";"Tipo Via";"Via";"Número";"Email";"Web";"Cod. Grupo";"Grupo";"Cod. Modalidad";"Modalidad";"Habitaciones";"Plazas";"Cod. Cadena";"Cadena";"Fecha Alta";"Fecha Baja";"Periodo";"Días periodo";
"CV H01378 V";"A";"ALTA"; ; ;"MY LITTLE LOFT MARIOLA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46006";"CALLE MARIOLA, 11";"C";"CALLE";"MARIOLA";"11";"mylittleapartamento@gmail.com"; ;"P";"PENSIÓN"; ; ;"7";"14";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/12/2016"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01492 V";"A";"ALTA"; ; ;"MYTHIC BOUTIQUE BED & BREAKFAST";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46009";"CALLE POETA MONMENEU, 16 BAJO";"C";"CALLE";"POETA MONMENEU";"16 BAJO";"contact@mythichotel.es";"http://mythichotel.es";"P";"PENSIÓN"; ; ;"24";"50";"NCD";"NO PERTENECE A NINGUNA CADENA";"12/12/2022"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01471 V";"A";"ALTA"; ; ;"NALU VALENCIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46002";"CALLE LA SANGRE, 9-1ª";"C";"CALLE";"LA SANGRE";"9-1ª";"administracion@naluvalencia.com";"http://www.naluvalencia.com";"HS";"HOSTAL"; ; ;"13";"30";"NCD";"NO PERTENECE A NINGUNA CADENA";"22/11/2021"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01410 V";"A";"ALTA"; ; ;"NANIT";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46011";"CALLE JJ DOMINE. ENTRESUELO, 13";"C";"CALLE";"JJ DOMINE. ENTRESUELO";"13"; ;"http://www.nanit.es";"P";"PENSIÓN"; ; ;"10";"24";"NCD";"NO PERTENECE A NINGUNA CADENA";"30/11/2018"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01208 V";"A";"ALTA";"4";"4 ESTRELLAS";"NEPTUNO";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46011";"PASEO NEPTUNO, 2-4";"PA";"PASEO";"NEPTUNO";"2-4";"reservas@hotelneptunovalencia.com";"http://www.hotelneptunovalencia.com";"H";"HOTEL";"H";"HOTEL";"47";"81";"NCD";"NO PERTENECE A NINGUNA CADENA";"30/09/2004"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01431 V";"A";"ALTA";"3";"3 ESTRELLAS";"NEST STYLE VALENCIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46021";"AVENIDA DEL PUERTO, 77";"AV";"AVENIDA";"DEL PUERTO";"77";"vanina@feetuphostels.com";"http://www.neststylevalencia.com";"H";"HOTEL"; ; ;"12";"24";"NCD";"NO PERTENECE A NINGUNA CADENA";"18/09/2019"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01103 V";"A";"ALTA";"4";"4 ESTRELLAS";"NH CENTER";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46009";"CALLE RICARDO MICÓ, 1";"C";"CALLE";"RICARDO MICÓ";"1";"nhcenter@nh-hotels.com";"nh-hotels.com/es/hotel/nh-valencia-center";"H";"HOTEL";"H";"HOTEL";"192";"386";"NH";"N.H. HOTELES";"17/04/1996"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01054 V";"A";"ALTA";"3";"3 ESTRELLAS";"NH CIUDAD DE VALENCIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46023";"AVENIDA DEL PUERTO, 214";"AV";"AVENIDA";"DEL PUERTO";"214";"nhciudaddevalencia@nh-hotels.com";"http://www.nh-hoteles.es/hotel/nh-ciudad-de-valencia";"H";"HOTEL";"H";"HOTEL";"149";"293";"NH";"N.H. HOTELES";"23/09/1991"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01413 V";"A";"ALTA";"4";"4 ESTRELLAS";"NH COLLECTION VALENCIA COLON";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46004";"CALLE COLON, 32";"C";"CALLE";"COLON";"32";"nhcollectionvalenciacolon@nh-hoteles.com";"http://www.nh-hoteles.com";"H";"HOTEL";"H";"HOTEL";"47";"94";"NCD";"NO PERTENECE A NINGUNA CADENA";"20/02/2019"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01165 V";"A";"ALTA";"4";"4 ESTRELLAS";"NH LAS ARTES";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46013";"CALLE INSTITUTO OBRERO DE VALENCIA, 28";"C";"CALLE";"INSTITUTO OBRERO DE VALENCIA";"28";"nhlasartes@nh-hotels.com";"http://www.nh-hoteles.es/hotel/nh-valencia-las-artes";"H";"HOTEL";"H";"HOTEL";"174";"339";"NH";"N.H. HOTELES";"10/06/2002"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01151 V";"A";"ALTA";"3";"3 ESTRELLAS";"NH LAS CIENCIAS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46013";"CALLE INSTITUTO OBRERO, 26";"C";"CALLE";"INSTITUTO OBRERO";"26";"nhlasciencias@nh-hotels.com";"http://www.nh-hoteles.es/hotel/nh-valencia-las-ciencias";"H";"HOTEL";"H";"HOTEL";"121";"203";"NH";"N.H. HOTELES";"13/07/2001"; ; ; 
"CV H01534 V";"A";"ALTA";"2";"2 ESTRELLAS";"NIDO MALVARROSA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46011";"AVENIDA DE LOS NARANJOS, 16";"AV";"AVENIDA";"DE LOS NARANJOS";"16";"www.nidoliving.com";"malvarrosa@nidoliving.com";"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"191";"381";"NCD";"NO PERTENECE A NINGUNA CADENA";"01/07/2024"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01552 V";"A";"ALTA"; ; ;"NOMAD HAUX";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46021";"CALLE POETA MAS Y ROS, 7";"C";"CALLE";"POETA MAS Y ROS";"7";"ralarcon@hauxgroup.com"; ;"P";"PENSIÓN"; ; ;"8";"16";"NCD";"NO PERTENECE A NINGUNA CADENA";"30/09/2024"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01590 V";"A";"ALTA";"0";"PENSIÓN";"NOMAD HAUX PUERTO";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46024";"CALLE PUENTE DE ASTILLEROS, 1-B-IZ";"C";"CALLE";"PUENTE DE ASTILLEROS";"1-B-IZ";"ralarcon@hauxgroup.com"; ;"P";"PENSIÓN"; ; ;"2";"4";"NCD";"NO PERTENECE A NINGUNA CADENA";"06/05/2025"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01514 V";"A";"ALTA"; ; ;"NORTH STATION";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46007";"AVENIDA GIORGETA, 50 B";"AV";"AVENIDA";"GIORGETA";"50 B";"bnbcampanar@gmail.com"; ;"P";"PENSIÓN"; ; ;"7";"14";"NCD";"NO PERTENECE A NINGUNA CADENA";"09/08/2023"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01006 V";"A";"ALTA";"4";"4 ESTRELLAS";"NOVOTEL VALENCIA LAVANT";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46009";"AVENIDA PIO XII, 4";"AV";"AVENIDA";"PIO XII";"4";"hc0f6@accor.com";"www.novotelvalencialavat.com";"H";"HOTEL";"H";"HOTEL";"370";"740";"EXH";"EXPO HOTELES & RESORT";"05/05/1986"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01581 V";"A";"ALTA";"2";"2 ESTRELLAS";"NUMA VALENCIA EL CARMEN";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46003";"CALLE DE LA CORONA, 16";"C";"CALLE";"DE LA CORONA";"16";"finance.es@numastays.com";"http://www.numastays.com";"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"26";"52";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/02/2025"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01562 V";"A";"ALTA"; ; ;"NUMA VALENCIA LA XEREA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46001";"CALLE GOBERNADOR VIEJO, 9";"C";"CALLE";"GOBERNADOR VIEJO";"9"; ;"https://numastays.com";"HS";"HOSTAL"; ; ;"36";"72";"NCD";"NO PERTENECE A NINGUNA CADENA";"15/11/2024"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00155 V";"A";"ALTA";"0";"PENSIÓN";"NWT CENTRAL STATION VALENCIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46007";"CALLE BAILEN, 18 - 1º";"C";"CALLE";"BAILEN";"18 - 1º"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"25";"46";"NCD";"NO PERTENECE A NINGUNA CADENA";"28/05/1952"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01336 V";"A";"ALTA";"0";"PENSIÓN";"OLIVEIRA ROOMS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46002";"CALLE VIRUÉS, 6";"C";"CALLE";"VIRUÉS";"6";"lotelito@valenciaflats.com";"http://www.lotelito.com";"P";"PENSIÓN";"P";"PENSIÓN";"21";"36";"NCD";"NO PERTENECE A NINGUNA CADENA";"18/10/2013"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01113 V";"A";"ALTA";"3";"3 ESTRELLAS";"OLYMPIA CONSUL DEL MAR";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46021";"AVENIDA PUERTO, 39";"AV";"AVENIDA";"PUERTO";"39";"reservas@olympiagrupo.com";"www.hotelolympiaconsuldelmar.com";"H";"HOTEL";"H";"HOTEL";"62";"104";"OLY";"OLYMPIA GRUPO";"15/09/1997"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00848 V";"A";"ALTA";"2";"2 ESTRELLAS";"ON DORMIRE VALENCIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46006";"CALLE RUBEN VELA, 23";"C";"CALLE";"RUBEN VELA";"23";"ondormire.com@hotmail.com";"www.ondormire.es";"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"10";"14";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/04/1975"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00010 V";"A";"ALTA";"4";"4 ESTRELLAS";"ONE SHOT  PALACIO REINA VICTORIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46002";"CALLE BARCAS, 4";"C";"CALLE";"BARCAS";"4";"palacioreinavictoria04@oneshothotels.com";"oneshothoteles.com";"H";"HOTEL";"H";"HOTEL";"85";"170"; ; ;"21/03/1946"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01361 V";"A";"ALTA";"3";"3 ESTRELLAS";"ONE SHOT COLON 46";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46004";"CALLE COLON, 46";"C";"CALLE";"COLON";"46";"mariajose@oneshothotels.com";"http://www.oneshothotels.com";"H";"HOTEL";"H";"HOTEL";"48";"88"; ; ;"06/07/2015"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01588 V";"A";"ALTA";"4";"4 ESTRELLAS";"ONE SHOT PUERTA RUZAFA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46004";"CALLE COLON, 2";"C";"CALLE";"COLON";"2";"puertaruzafa@oneshothotels.com";"http://www.oneshothotels.com";"H";"HOTEL";"H";"HOTEL";"92";"182";"NCD";"NO PERTENECE A NINGUNA CADENA";"23/05/2025"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00022 V";"A";"ALTA";"5";"5 ESTRELLAS";"ONLY YOU VALENCIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46002";"PLAZA RODRIGO BOTET, 5";"PL";"PLAZA";"RODRIGO BOTET";"5";"astoriapalace@ayrehoteles.com";"http://www.ayrehoteles.com/";"H";"HOTEL";"H";"HOTEL";"191";"384";"NCD";"NO PERTENECE A NINGUNA CADENA";"03/12/1960"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01400 V";"A";"ALTA"; ; ;"OPERA HOUSE VALENCIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46023";"CALLE ENRIQUE VIEDMA VIDAL, 2-1º";"C";"CALLE";"ENRIQUE VIEDMA VIDAL";"2-1º";"info@operahousevalencia.com";"http://www.operahousevalencia.com";"P";"PENSIÓN"; ; ;"8";"18";"NCD";"NO PERTENECE A NINGUNA CADENA";"24/05/2018"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01563 V";"A";"ALTA"; ; ;"OPTIMUS COMFORT";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46022";"CALLE DE LA FUSTA / MADERA, 9";"C";"CALLE";"DE LA FUSTA / MADERA";"9";"optimuscomfort1@gmail.com";"http://www.optimuscomfort.com";"P";"PENSIÓN"; ; ;"6";"12";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/11/2024"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01591 V";"A";"ALTA";"0";"PENSIÓN";"OPTIMUS COMFORT CAMPOAMOR 101";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46022";"CALLE CAMPOAMOR, 101";"C";"CALLE";"CAMPOAMOR";"101";"optimuscomfort1@gmail.com";"http://www.optimuscomfort.com";"HS";"HOSTAL"; ; ;"11";"27";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/05/2025"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01385 V";"A";"ALTA"; ; ;"OTTOH";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46003";"CALLE SANTISIMO, 5";"C";"CALLE";"SANTISIMO";"5";"ottoh.hotel@gmail.com";"http://ottohotelvalencia.com";"P";"PENSIÓN"; ; ;"8";"23";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/06/2017"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01437 V";"A";"ALTA";"4";"4 ESTRELLAS";"PALACIO SANTA CLARA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46002";"CALLE PASCUAL Y GENIS, 22";"C";"CALLE";"PASCUAL Y GENIS";"22"; ; ;"H";"HOTEL";"H";"HOTEL";"60";"120";"NCD";"NO PERTENECE A NINGUNA CADENA";"10/01/2020"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01435 V";"A";"ALTA";"5";"5 ESTRELLAS";"PALACIO VALLIER";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46003";"PLAZA MANISES, 7";"PL";"PLAZA";"MANISES";"7";"palaciovallier@myrhotels.com";"http://www.hotelpalaciovallier.com";"H";"HOTEL";"H";"HOTEL";"30";"62";"NCD";"NO PERTENECE A NINGUNA CADENA";"09/12/2019"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01522 V";"A";"ALTA";"1";"1 ESTRELLA";"PALAU APARTMENTS VALENCIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46023";"CALLE ANTIGUA SENDA DE SENENT, 4";"C";"CALLE";"ANTIGUA SENDA DE SENENT";"4";"recepcion@palauapartmentsvalencia.es";"http://www.palauapartmentsvalencia.es";"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"69";"138";"NCD";"NO PERTENECE A NINGUNA CADENA";"01/12/2023"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01214 V";"A";"ALTA";"5";"5 ESTRELLAS";"PALAU DE LA MAR";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46004";"AVENIDA NAVARRO REVERTER, 14";"AV";"AVENIDA";"NAVARRO REVERTER";"14";"palaudelamar@hospes.es";"http://www.hospes.es";"H";"HOTEL";"H";"HOTEL";"66";"134";"NCD";"NO PERTENECE A NINGUNA CADENA";"20/12/2004"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01445 V";"A";"ALTA";"3";"3 ESTRELLAS";"PAMPHYLIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46011";"PASEO NEPTUNO, 40";"PA";"PASEO";"NEPTUNO";"40";"info@mcvalensiya.com"; ;"H";"HOTEL";"H";"HOTEL";"8";"16";"NCD";"NO PERTENECE A NINGUNA CADENA";"01/07/2020"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H09999 V";"A";"ALTA";"5";"5 ESTRELLAS";"PARADOR DE TURISMO EL SALER";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46012";"AVENIDA DE LOS PINARES, 151";"AV";"AVENIDA";"DE LOS PINARES";"151";"saler@parador.es";"https://www.parador.es/es/paradores/parador-de-el-saler";"H";"HOTEL";"H";"HOTEL";"64";"130";"RED";"PARADORES DE TURISMO DE ESPAÑA";"25/10/1966"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01580 V";"A";"ALTA";"4";"4 ESTRELLAS";"PATHOS BY MIMOOD APARTHOTELS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46018";"CALLE DEMOCRACIA, 65 B";"C";"CALLE";"DEMOCRACIA";"65 B";"s.fiorella@mimood.es"; ;"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"19";"38";"NCD";"NO PERTENECE A NINGUNA CADENA";"10/04/2025"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01472 V";"A";"ALTA";"2";"2 ESTRELLAS";"PETIT CONQUERIDOR";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46007";"CALLE CERVANTES, 4";"C";"CALLE";"CERVANTES";"4";"reservas@hotelconqueridor.com";"https://www.hotelconqueridor.com";"H";"HOTEL";"H";"HOTEL";"13";"19";"NCD";"NO PERTENECE A NINGUNA CADENA";"23/11/2021"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01193 V";"A";"ALTA";"3";"3 ESTRELLAS";"PETIT PALACE PLAZA DE LA REINA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46002";"CALLE DE L'ABADIA DE SANT MARTÍ, 3";"C";"CALLE";"DE L'ABADIA DE SANT MARTÍ";"3";"plazadelareina@petitpalace.com";"https://www.petitpalaceplazadelareina.com";"H";"HOTEL";"H";"HOTEL";"43";"72";"HIT";"HIGH TECH HOTELES & RESORTS";"01/03/2004"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01220 V";"A";"ALTA";"3";"3 ESTRELLAS";"PETIT PALACE RUZAFA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46006";"CALLE SUECA, 14";"C";"CALLE";"SUECA";"14";"germanias@petitpalace.com";"http://www.hotelpetitpalacegermanias.com";"H";"HOTEL";"H";"HOTEL";"41";"66";"NCD";"NO PERTENECE A NINGUNA CADENA";"16/02/2005"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01574 V";"A";"ALTA"; ; ;"PIERMONT HOUSE";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46007";"CALLE PELAYO, 24";"C";"CALLE";"PELAYO";"24";"aiyalin0919@gmail.com"; ;"P";"PENSIÓN"; ; ;"9";"18";"NCD";"NO PERTENECE A NINGUNA CADENA";"06/03/2025"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01566 V";"A";"ALTA"; ; ;"PITIUSAS ROOMS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46023";"CALLE OCTAVIO VIVENT ESCULTOR, 3";"C";"CALLE";"OCTAVIO VIVENT ESCULTOR";"3";"info@ficasflorit.es"; ;"P";"PENSIÓN"; ; ;"2";"6";"NCD";"NO PERTENECE A NINGUNA CADENA";"03/01/2025"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01367 V";"A";"ALTA";"4";"4 ESTRELLAS";"PLAZA DEL MERCADO";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46001";"PLAZA DEL MERCADO, 45";"PL";"PLAZA";"DEL MERCADO";"45";"reservas@myrhotelplazamercado.com";"http://www.myrhotelplazamercado.com";"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"25";"50";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/01/2016"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01384 V";"A";"ALTA";"0";"PENSIÓN";"PLAZA VIEW PREMIUM ROOMS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46001";"PLAZA AYUNTAMIENTO, 7";"PL";"PLAZA";"AYUNTAMIENTO";"7";"karina-khchatryran@hotmail.com"; ;"P";"PENSIÓN"; ; ;"10";"25";"NCD";"NO PERTENECE A NINGUNA CADENA";"10/05/2017"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01144 V";"A";"ALTA";"4";"4 ESTRELLAS";"PORT FERIA VALENCIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46035";"CALLE CULLERA, 67";"C";"CALLE";"CULLERA";"67";"reservas@hotelvorafira.es";"http://www.hotelvorafira.es";"H";"HOTEL";"H";"HOTEL";"127";"264";"NCD";"NO PERTENECE A NINGUNA CADENA";"07/03/2001"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01258 V";"A";"ALTA";"4";"4 ESTRELLAS";"PRIMUS VALENCIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46023";"CALLE MENORCA, 22";"C";"CALLE";"MENORCA";"22";"info@hotelprimusvalencia.com";"http://www.primushotelvalencia.com";"H";"HOTEL";"H";"HOTEL";"261";"524";"NCD";"NO PERTENECE A NINGUNA CADENA";"30/11/2007"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01482 V";"A";"ALTA";"4";"4 ESTRELLAS";"PUERTA DE SERRANOS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46003";"CALLE BLANQUERIAS, 4";"C";"CALLE";"BLANQUERIAS";"4";"puertaserranos@myrhotels.com";"https://myrhotels.com/hoteles/hotel-puerta-serranos/";"H";"HOTEL";"H";"HOTEL";"48";"96";"NCD";"NO PERTENECE A NINGUNA CADENA";"08/06/2022"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01197 V";"A";"ALTA";"4";"4 ESTRELLAS";"PUERTA VALENCIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46021";"AVENIDA CARDENAL BENLLOCH, 28";"AV";"AVENIDA";"CARDENAL BENLLOCH";"28";"hotelpuertavalencia@hoteles-silken.com";"http://www.hoteles-silken.com";"H";"HOTEL";"H";"HOTEL";"156";"314";"HSI";"HOTELES-SILKEN";"27/05/2004"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01447 V";"A";"ALTA"; ; ;"REINA 107";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46011";"CALLE REINA, 107";"C";"CALLE";"REINA";"107"; ; ;"P";"PENSIÓN"; ; ;"7";"13";"NCD";"NO PERTENECE A NINGUNA CADENA";"19/08/2020"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01377 V";"A";"ALTA"; ; ;"REINA 12";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46001";"PLAZA DE LA REINA, 12-1ª";"PL";"PLAZA";"DE LA REINA";"12-1ª";"reina12vlc@yahoo.com";"http://reina12guesthouse.valencia";"P";"PENSIÓN"; ; ;"11";"20";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/12/2016"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00704 V";"A";"ALTA";"3";"3 ESTRELLAS";"RENASA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46010";"AVENIDA CATALUÑA, 5";"AV";"AVENIDA";"CATALUÑA";"5";"reservas@hotel-renasa.com";"http://www.hotel-renasa.com";"H";"HOTEL";"H";"HOTEL";"69";"124";"NCD";"NO PERTENECE A NINGUNA CADENA";"31/01/1971"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01333 V";"A";"ALTA";"1";"1 ESTRELLA";"RESIDENCIAL RR";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46035";"CALLE CAMPAMENTO, 84-86";"C";"CALLE";"CAMPAMENTO";"84-86";"Info@hostal-residencial-rr.com";"http://www.hostal-residencial-rr.com/";"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"11";"21";"NCD";"NO PERTENECE A NINGUNA CADENA";"20/02/2013"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00045 V";"A";"ALTA";"3";"3 ESTRELLAS";"RH SOROLLA CENTRO";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46002";"CALLE CONVENTO SANTA CLARA, 5";"C";"CALLE";"CONVENTO SANTA CLARA";"5";"sorollacentro@hotelesrh.com";"hotelesrh.com";"H";"HOTEL";"H";"HOTEL";"58";"110";"NCD";"NO PERTENECE A NINGUNA CADENA";"28/12/1939"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01596 V";"A";"ALTA";"0";"PENSIÓN";"ROCA 26";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46007";"CALLE ROCA 26, 26";"C";"CALLE";"ROCA 26";"26";"rocarooms26@gmail.com"; ;"P";"PENSIÓN"; ; ;"7";"14";"NCD";"NO PERTENECE A NINGUNA CADENA";"01/07/2025"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01467 V";"A";"ALTA"; ; ;"ROOMS JOSE AGUILAR";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46022";"CALLE JOSE AGUILAR, 8 BAJO";"C";"CALLE";"JOSE AGUILAR";"8 BAJO";"disbafe@gmail.com"; ;"P";"PENSIÓN"; ; ;"7";"14";"NCD";"NO PERTENECE A NINGUNA CADENA";"15/09/2021"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01470 V";"A";"ALTA"; ; ;"ROUS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46019";"AVENIDA PESET ALEIXANDRE, 34-1ª";"AV";"AVENIDA";"PESET ALEIXANDRE";"34-1ª";"73rosario73@gmail.com"; ;"P";"PENSIÓN"; ; ;"12";"24";"NCD";"NO PERTENECE A NINGUNA CADENA";"22/11/2021"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
